CodMun,UF,Cod UF,Mun,Pop estimada 2021,Faixa_pop,Regiao,Mpeg02,Mpeg03,Mpeg04,Mpeg05,Mpeg051,Mpeg06
3114303,MG,31,Carmo do Paranaíba,30339,4 - 20001 até 50000,3 - Sudeste,Sim,Masculino,49,Branca,Não,Mestrado
3114402,MG,31,Carmo do Rio Claro,21310,4 - 20001 até 50000,3 - Sudeste,Não,Masculino,35,Branca,Não,Ensino superior completo
3114501,MG,31,Carmópolis de Minas,19756,3 - 10001 até 20000,3 - Sudeste,Não,Masculino,66,Branca,Sim,Ensino superior completo
3114550,MG,31,Carneirinho,10103,3 - 10001 até 20000,3 - Sudeste,Não,Masculino,52,Branca,Não,Ensino superior completo
3114600,MG,31,Carrancas,4052,1 - Até 5000,3 - Sudeste,Não,Masculino,84,Branca,Não,Ensino médio (2º Grau) completo
3114709,MG,31,Carvalhópolis,3614,1 - Até 5000,3 - Sudeste,Sim,Masculino,60,Branca,Não,Ensino médio (2º Grau) completo
3114808,MG,31,Carvalhos,4445,1 - Até 5000,3 - Sudeste,Não,Masculino,45,Branca,Não,Ensino médio (2º Grau) completo
3114907,MG,31,Casa Grande,2251,1 - Até 5000,3 - Sudeste,Sim,Masculino,50,Branca,Não,Ensino fundamental ( 1º Grau) completo
3115003,MG,31,Cascalho Rico,3108,1 - Até 5000,3 - Sudeste,Não,Masculino,65,Branca,Não,Ensino médio (2º Grau) completo
3115102,MG,31,Cássia,17741,3 - 10001 até 20000,3 - Sudeste,Não,Masculino,54,Branca,Sim,Ensino médio (2º Grau) completo
3115201,MG,31,Conceição da Barra de Minas,3939,1 - Até 5000,3 - Sudeste,Não,Masculino,54,Branca,Não,Ensino médio (2º Grau) completo
3115300,MG,31,Cataguases,75942,5 - 50001 até 100000,3 - Sudeste,Não,Masculino,40,Branca,Não,Mestrado
3115359,MG,31,Catas Altas,5465,2 - 5001 até 10000,3 - Sudeste,Não,Masculino,62,Branca,Não,Ensino superior completo
3115409,MG,31,Catas Altas da Noruega,3665,1 - Até 5000,3 - Sudeste,Não,Masculino,55,Parda,Sim,Ensino médio (2º Grau) completo
3115458,MG,31,Catuji,6206,2 - 5001 até 10000,3 - Sudeste,Não,Feminino,51,Parda,Não,Ensino superior completo
3115474,MG,31,Catuti,4944,1 - Até 5000,3 - Sudeste,Não,Masculino,37,Branca,Não,Ensino superior completo
3115508,MG,31,Caxambu,21566,4 - 20001 até 50000,3 - Sudeste,Sim,Masculino,43,Branca,Não,Ensino superior completo
3115607,MG,31,Cedro do Abaeté,1150,1 - Até 5000,3 - Sudeste,Sim,Masculino,53,Preta,Não,Ensino superior completo
3115706,MG,31,Central de Minas,7059,2 - 5001 até 10000,3 - Sudeste,Não,Masculino,49,Branca,Não,Ensino fundamental ( 1º Grau) completo
3115805,MG,31,Centralina,10343,3 - 10001 até 20000,3 - Sudeste,Não,Masculino,34,Branca,Não,Especialização
3115904,MG,31,Chácara,3216,1 - Até 5000,3 - Sudeste,Não,Masculino,44,Branca,Não,Ensino superior incompleto
3116001,MG,31,Chalé,5695,2 - 5001 até 10000,3 - Sudeste,Sim,Masculino,58,Branca,Não,Ensino médio (2º Grau) completo
3116100,MG,31,Chapada do Norte,15334,3 - 10001 até 20000,3 - Sudeste,Não,Masculino,35,Branca,Sim,Ensino superior completo
3116159,MG,31,Chapada Gaúcha,14217,3 - 10001 até 20000,3 - Sudeste,Sim,Masculino,51,Branca,Sim,Ensino superior incompleto
3116209,MG,31,Chiador,2657,1 - Até 5000,3 - Sudeste,Não,Masculino,55,Branca,Não,Ensino médio (2º Grau) completo
3116308,MG,31,Cipotânea,6811,2 - 5001 até 10000,3 - Sudeste,Não,Masculino,49,Branca,Não,Ensino fundamental (1º Grau) incompleto
3116407,MG,31,Claraval,4873,1 - Até 5000,3 - Sudeste,Sim,Masculino,68,Branca,Sim,Ensino fundamental (1º Grau) incompleto
3116506,MG,31,Claro dos Poções,7478,2 - 5001 até 10000,3 - Sudeste,Sim,Masculino,40,Parda,Não,Ensino superior completo
3116605,MG,31,Cláudio,29093,4 - 20001 até 50000,3 - Sudeste,Não,Masculino,55,Branca,Sim,Ensino médio (2º Grau) completo
3116704,MG,31,Coimbra,7631,2 - 5001 até 10000,3 - Sudeste,Não,Masculino,60,Branca,Não,Ensino médio (2º Grau) completo
3116803,MG,31,Coluna,8810,2 - 5001 até 10000,3 - Sudeste,Sim,Masculino,53,Parda,Não,Ensino fundamental (1º Grau) incompleto
3116902,MG,31,Comendador Gomes,3128,1 - Até 5000,3 - Sudeste,Sim,Masculino,47,Branca,Não,Ensino médio (2º Grau) completo
3117009,MG,31,Comercinho,6624,2 - 5001 até 10000,3 - Sudeste,Não,Masculino,46,Parda,Não,Ensino superior incompleto
3117108,MG,31,Conceição da Aparecida,10351,3 - 10001 até 20000,3 - Sudeste,Não,Masculino,52,Branca,Não,Ensino superior completo
3117207,MG,31,Conceição das Pedras,2814,1 - Até 5000,3 - Sudeste,Não,Masculino,60,Branca,Não,Ensino médio (2º Grau) incompleto
3117306,MG,31,Conceição das Alagoas,28782,4 - 20001 até 50000,3 - Sudeste,Não,Feminino,67,Parda,Não,Ensino médio (2º Grau) completo
3117405,MG,31,Conceição de Ipanema,4581,1 - Até 5000,3 - Sudeste,Sim,Masculino,42,Parda,Não,Ensino médio (2º Grau) completo
3117504,MG,31,Conceição do Mato Dentro,17438,3 - 10001 até 20000,3 - Sudeste,Sim,Masculino,47,Branca,Não,Ensino superior completo
3117603,MG,31,Conceição do Pará,5558,2 - 5001 até 10000,3 - Sudeste,Não,Masculino,58,Branca,Sim,Ensino fundamental (1º Grau) incompleto
3117702,MG,31,Conceição do Rio Verde,13729,3 - 10001 até 20000,3 - Sudeste,Sim,Masculino,56,Parda,Sim,Ensino médio (2º Grau) incompleto
3117801,MG,31,Conceição dos Ouros,11852,3 - 10001 até 20000,3 - Sudeste,Não,Masculino,52,Branca,Não,Ensino médio (2º Grau) completo
3117836,MG,31,Cônego Marinho,7730,2 - 5001 até 10000,3 - Sudeste,Sim,Masculino,49,Parda,Não,Ensino médio (2º Grau) completo
3117876,MG,31,Confins,6867,2 - 5001 até 10000,3 - Sudeste,Não,Masculino,67,Parda,Sim,Ensino médio (2º Grau) incompleto
3117900,MG,31,Congonhal,12209,3 - 10001 até 20000,3 - Sudeste,Não,Masculino,49,Branca,Não,Ensino médio (2º Grau) completo
3118007,MG,31,Congonhas,55836,5 - 50001 até 100000,3 - Sudeste,Não,Masculino,63,Branca,Não,Mestrado
3118106,MG,31,Congonhas do Norte,5047,2 - 5001 até 10000,3 - Sudeste,Não,Masculino,39,Parda,Não,Ensino superior completo
3118205,MG,31,Conquista,6997,2 - 5001 até 10000,3 - Sudeste,Não,Feminino,71,Branca,Não,Ensino superior completo
3118304,MG,31,Conselheiro Lafaiete,130584,6 - 100001 até 500000,3 - Sudeste,Sim,Masculino,59,Branca,Não,Especialização
3118403,MG,31,Conselheiro Pena,22975,4 - 20001 até 50000,3 - Sudeste,Não,Feminino,56,Parda,Sim,Mestrado
3118502,MG,31,Consolação,1786,1 - Até 5000,3 - Sudeste,Sim,Masculino,42,Branca,Não,Especialização
3118601,MG,31,Contagem,673849,7 - Maior que 500000,3 - Sudeste,Não,Feminino,59,Parda,Não,Ensino superior completo
3118700,MG,31,Coqueiral,9099,2 - 5001 até 10000,3 - Sudeste,Sim,Masculino,61,Branca,Não,Ensino superior completo
3118809,MG,31,Coração de Jesus,26620,4 - 20001 até 50000,3 - Sudeste,Sim,Masculino,61,Parda,Não,Ensino superior completo
3118908,MG,31,Cordisburgo,8903,2 - 5001 até 10000,3 - Sudeste,Sim,Masculino,55,Parda,Sim,Ensino superior completo
3119005,MG,31,Cordislândia,3546,1 - Até 5000,3 - Sudeste,Não,Masculino,48,Branca,Não,Ensino médio (2º Grau) completo
3119104,MG,31,Corinto,23607,4 - 20001 até 50000,3 - Sudeste,Não,Masculino,53,Preta,Não,Ensino superior completo
3119203,MG,31,Coroaci,9897,2 - 5001 até 10000,3 - Sudeste,Sim,Masculino,50,Branca,Não,Ensino superior completo
3119302,MG,31,Coromandel,27958,4 - 20001 até 50000,3 - Sudeste,Não,Masculino,31,Branca,Não,Ensino superior completo
3119401,MG,31,Coronel Fabriciano,110709,6 - 100001 até 500000,3 - Sudeste,Sim,Masculino,46,Branca,Não,Especialização
3119500,MG,31,Coronel Murta,9209,2 - 5001 até 10000,3 - Sudeste,Não,Masculino,46,Branca,Sim,Ensino superior completo
3119609,MG,31,Coronel Pacheco,3095,1 - Até 5000,3 - Sudeste,Não,Masculino,36,Parda,Sim,Ensino médio (2º Grau) completo
3119708,MG,31,Coronel Xavier Chaves,3448,1 - Até 5000,3 - Sudeste,Sim,Masculino,44,Branca,Não,Ensino superior completo
3119807,MG,31,Córrego Danta,3168,1 - Até 5000,3 - Sudeste,Não,Masculino,52,Branca,Não,Ensino fundamental ( 1º Grau) completo
3119906,MG,31,Córrego do Bom Jesus,3685,1 - Até 5000,3 - Sudeste,Sim,Feminino,45,Branca,Não,Ensino superior completo
3119955,MG,31,Córrego Fundo,6425,2 - 5001 até 10000,3 - Sudeste,Não,Masculino,36,Branca,Sim,Especialização
3120003,MG,31,Córrego Novo,2688,1 - Até 5000,3 - Sudeste,Não,Masculino,59,Parda,Não,Ensino superior completo
3120102,MG,31,Couto de Magalhães de Minas,4436,1 - Até 5000,3 - Sudeste,Não,Masculino,52,Branca,Não,Ensino médio (2º Grau) completo
3120151,MG,31,Crisólita,6814,2 - 5001 até 10000,3 - Sudeste,Não,Masculino,47,Branca,Não,Ensino superior incompleto
3120201,MG,31,Cristais,13060,3 - 10001 até 20000,3 - Sudeste,Sim,Masculino,77,Branca,Não,Mestrado
3120300,MG,31,Cristália,5992,2 - 5001 até 10000,3 - Sudeste,Não,Masculino,23,Branca,Não,Ensino superior incompleto
3120409,MG,31,Cristiano Otoni,5161,2 - 5001 até 10000,3 - Sudeste,Não,Masculino,56,Branca,Não,Ensino fundamental (1º Grau) incompleto
3120508,MG,31,Cristina,10211,3 - 10001 até 20000,3 - Sudeste,Sim,Masculino,49,Branca,Não,Ensino superior completo
3120607,MG,31,Crucilândia,5072,2 - 5001 até 10000,3 - Sudeste,Sim,Masculino,55,Branca,Não,Ensino superior completo
3120706,MG,31,Cruzeiro da Fortaleza,3651,1 - Até 5000,3 - Sudeste,Sim,Masculino,53,Branca,Não,Ensino médio (2º Grau) completo
3120805,MG,31,Cruzília,15529,3 - 10001 até 20000,3 - Sudeste,Não,Masculino,64,Branca,Não,Ensino médio (2º Grau) incompleto
3120839,MG,31,Cuparaque,5026,2 - 5001 até 10000,3 - Sudeste,Não,Masculino,40,Parda,Sim,Ensino superior completo
3120870,MG,31,Curral de Dentro,7867,2 - 5001 até 10000,3 - Sudeste,Não,Masculino,42,Branca,Não,Ensino superior completo
3120904,MG,31,Curvelo,81085,5 - 50001 até 100000,3 - Sudeste,Não,Masculino,32,Branca,Não,Especialização
3121001,MG,31,Datas,5431,2 - 5001 até 10000,3 - Sudeste,Não,Masculino,35,Parda,Não,Mestrado
3121100,MG,31,Delfim Moreira,8007,2 - 5001 até 10000,3 - Sudeste,Não,Masculino,53,Branca,Não,Ensino médio (2º Grau) completo
3121209,MG,31,Delfinópolis,7146,2 - 5001 até 10000,3 - Sudeste,Sim,Feminino,65,Branca,Não,Ensino superior completo
3121258,MG,31,Delta,10994,3 - 10001 até 20000,3 - Sudeste,Sim,Masculino,44,Branca,Não,Ensino superior completo
3121308,MG,31,Descoberto,5044,2 - 5001 até 10000,3 - Sudeste,Sim,Masculino,52,Branca,Sim,Ensino superior completo
3121407,MG,31,Desterro de Entre Rios,7266,2 - 5001 até 10000,3 - Sudeste,Não,Masculino,42,Parda,Não,Ensino superior completo
3121506,MG,31,Desterro do Melo,2867,1 - Até 5000,3 - Sudeste,Não,Feminino,32,Branca,Sim,Ensino superior completo
3121605,MG,31,Diamantina,47924,4 - 20001 até 50000,3 - Sudeste,Sim,Masculino,61,Parda,Sim,Ensino médio (2º Grau) completo
3121704,MG,31,Diogo de Vasconcelos,3779,1 - Até 5000,3 - Sudeste,Sim,Masculino,50,Branca,Não,Ensino médio (2º Grau) completo
3121803,MG,31,Dionísio,7493,2 - 5001 até 10000,3 - Sudeste,Sim,Masculino,40,Branca,Não,Especialização
3121902,MG,31,Divinésia,3430,1 - Até 5000,3 - Sudeste,Não,Feminino,56,Branca,Não,Ensino médio (2º Grau) completo
3122009,MG,31,Divino,20020,4 - 20001 até 50000,3 - Sudeste,Não,Masculino,72,Branca,Não,Ensino fundamental (1º Grau) incompleto
3122108,MG,31,Divino das Laranjeiras,4969,1 - Até 5000,3 - Sudeste,Sim,Masculino,51,Preta,Sim,Ensino médio (2º Grau) completo
3122207,MG,31,Divinolândia de Minas,7655,2 - 5001 até 10000,3 - Sudeste,Sim,Masculino,40,Branca,Não,Ensino médio (2º Grau) incompleto
3122306,MG,31,Divinópolis,242505,6 - 100001 até 500000,3 - Sudeste,Não,Masculino,39,Branca,Não,Ensino superior completo
3122355,MG,31,Divisa Alegre,6946,2 - 5001 até 10000,3 - Sudeste,Não,Feminino,52,Branca,Sim,Doutorado
3122405,MG,31,Divisa Nova,6039,2 - 5001 até 10000,3 - Sudeste,Não,Masculino,71,Branca,Não,Ensino médio (2º Grau) completo
3122454,MG,31,Divisópolis,11396,3 - 10001 até 20000,3 - Sudeste,Não,Masculino,45,Branca,Não,Ensino superior completo
3122470,MG,31,Dom Bosco,3635,1 - Até 5000,3 - Sudeste,Não,Masculino,43,Parda,Não,Ensino médio (2º Grau) completo
3122504,MG,31,Dom Cavati,5025,2 - 5001 até 10000,3 - Sudeste,Sim,Masculino,40,Parda,Não,Ensino médio (2º Grau) completo
3122603,MG,31,Dom Joaquim,4436,1 - Até 5000,3 - Sudeste,Sim,Masculino,50,Parda,Não,Ensino médio (2º Grau) completo
3122702,MG,31,Dom Silvério,5227,2 - 5001 até 10000,3 - Sudeste,Não,Masculino,52,Branca,Sim,Ensino superior completo
3122801,MG,31,Dom Viçoso,2992,1 - Até 5000,3 - Sudeste,Sim,Masculino,45,Branca,Não,Ensino médio (2º Grau) completo
3122900,MG,31,Dona Euzébia,6664,2 - 5001 até 10000,3 - Sudeste,Sim,Masculino,63,Branca,Não,Especialização
3123007,MG,31,Dores de Campos,10291,3 - 10001 até 20000,3 - Sudeste,Não,Masculino,45,Branca,Não,Ensino fundamental ( 1º Grau) completo
3123106,MG,31,Dores de Guanhães,5139,2 - 5001 até 10000,3 - Sudeste,Não,Masculino,48,Branca,Não,Ensino médio (2º Grau) completo
3123205,MG,31,Dores do Indaiá,13373,3 - 10001 até 20000,3 - Sudeste,Não,Masculino,49,Branca,Não,Ensino superior completo
3123304,MG,31,Dores do Turvo,4202,1 - Até 5000,3 - Sudeste,Sim,Masculino,66,Parda,Sim,Ensino fundamental (1º Grau) incompleto
3123403,MG,31,Doresópolis,1539,1 - Até 5000,3 - Sudeste,Sim,Masculino,52,Branca,Não,Ensino fundamental (1º Grau) incompleto
3123502,MG,31,Douradoquara,1915,1 - Até 5000,3 - Sudeste,Não,Masculino,51,Branca,Não,Ensino fundamental ( 1º Grau) completo
3123528,MG,31,Durandé,7898,2 - 5001 até 10000,3 - Sudeste,Sim,Masculino,62,Parda,Não,Ensino fundamental ( 1º Grau) completo
3123601,MG,31,Elói Mendes,28556,4 - 20001 até 50000,3 - Sudeste,Sim,Masculino,75,Branca,Sim,Ensino superior completo
3123700,MG,31,Engenheiro Caldas,11268,3 - 10001 até 20000,3 - Sudeste,Sim,Masculino,48,Branca,Não,Ensino superior completo
3123809,MG,31,Engenheiro Navarro,7240,2 - 5001 até 10000,3 - Sudeste,Não,Masculino,35,Branca,Sim,Ensino médio (2º Grau) completo
3123858,MG,31,Entre Folhas,5383,2 - 5001 até 10000,3 - Sudeste,Sim,Masculino,62,Branca,Não,Ensino médio (2º Grau) completo
3123908,MG,31,Entre Rios de Minas,15458,3 - 10001 até 20000,3 - Sudeste,Sim,Masculino,73,Branca,Não,Ensino superior completo
3124005,MG,31,Ervália,19019,3 - 10001 até 20000,3 - Sudeste,Sim,Masculino,53,Branca,Não,Ensino fundamental (1º Grau) incompleto
3124104,MG,31,Esmeraldas,72512,5 - 50001 até 100000,3 - Sudeste,Não,Masculino,50,Branca,Sim,Ensino superior completo
3124203,MG,31,Espera Feliz,25287,4 - 20001 até 50000,3 - Sudeste,Não,Masculino,48,Branca,Não,Ensino fundamental ( 1º Grau) completo
3124302,MG,31,Espinosa,31603,4 - 20001 até 50000,3 - Sudeste,Sim,Masculino,63,Branca,Não,Ensino superior completo
3124401,MG,31,Espírito Santo do Dourado,4728,1 - Até 5000,3 - Sudeste,Sim,Masculino,47,Branca,Não,Especialização
3124500,MG,31,Estiva,11416,3 - 10001 até 20000,3 - Sudeste,Não,Masculino,36,Branca,Não,Ensino superior incompleto
3124609,MG,31,Estrela Dalva,2308,1 - Até 5000,3 - Sudeste,Não,Masculino,32,Branca,Não,Ensino superior completo
3124708,MG,31,Estrela do Indaiá,3483,1 - Até 5000,3 - Sudeste,Sim,Masculino,34,Branca,Sim,Especialização
3124807,MG,31,Estrela do Sul,8057,2 - 5001 até 10000,3 - Sudeste,Sim,Feminino,59,Branca,Não,Ensino superior completo
3124906,MG,31,Eugenópolis,11383,3 - 10001 até 20000,3 - Sudeste,Não,Masculino,53,Branca,Não,Ensino fundamental (1º Grau) incompleto
3125002,MG,31,Ewbank da Câmara,3932,1 - Até 5000,3 - Sudeste,Sim,Masculino,57,Parda,Não,Especialização
3125101,MG,31,Extrema,37649,4 - 20001 até 50000,3 - Sudeste,Sim,Masculino,47,Branca,Sim,Especialização
3125200,MG,31,Fama,2374,1 - Até 5000,3 - Sudeste,Sim,Masculino,53,Branca,Não,Ensino fundamental (1º Grau) incompleto
3125309,MG,31,Faria Lemos,3202,1 - Até 5000,3 - Sudeste,Não,Masculino,47,Branca,Não,Ensino médio (2º Grau) completo
3125408,MG,31,Felício dos Santos,4656,1 - Até 5000,3 - Sudeste,Sim,Masculino,44,Branca,Não,Ensino médio (2º Grau) completo
3125507,MG,31,São Gonçalo do Rio Preto,3178,1 - Até 5000,3 - Sudeste,Não,Masculino,54,Parda,Não,Ensino superior completo
3125606,MG,31,Felisburgo,7548,2 - 5001 até 10000,3 - Sudeste,Não,Masculino,37,Parda,Não,Ensino médio (2º Grau) completo
3125705,MG,31,Felixlândia,15528,3 - 10001 até 20000,3 - Sudeste,Sim,Masculino,55,Parda,Não,Especialização
3125804,MG,31,Fernandes Tourinho,3500,1 - Até 5000,3 - Sudeste,Sim,Masculino,74,Branca,Não,Especialização
3125903,MG,31,Ferros,9576,2 - 5001 até 10000,3 - Sudeste,Sim,Masculino,64,Branca,Não,Ensino superior completo
3125952,MG,31,Fervedouro,11100,3 - 10001 até 20000,3 - Sudeste,Não,Masculino,57,Branca,Não,Ensino superior completo
3126000,MG,31,Florestal,7602,2 - 5001 até 10000,3 - Sudeste,Não,Masculino,34,Branca,Não,Ensino médio (2º Grau) incompleto
3126109,MG,31,Formiga,67956,5 - 50001 até 100000,3 - Sudeste,Sim,Masculino,50,Parda,Não,Mestrado
3126208,MG,31,Formoso,9810,2 - 5001 até 10000,3 - Sudeste,Não,Masculino,61,Parda,Não,Ensino médio (2º Grau) completo
3126307,MG,31,Fortaleza de Minas,4460,1 - Até 5000,3 - Sudeste,Sim,Masculino,56,Parda,Não,Ensino fundamental ( 1º Grau) completo
3126406,MG,31,Fortuna de Minas,2986,1 - Até 5000,3 - Sudeste,Não,Masculino,54,Branca,Não,Ensino superior completo
3126505,MG,31,Francisco Badaró,10311,3 - 10001 até 20000,3 - Sudeste,Não,Masculino,38,Parda,Sim,Ensino superior completo
3126604,MG,31,Francisco Dumont,5268,2 - 5001 até 10000,3 - Sudeste,Sim,Masculino,42,Parda,Sim,Ensino médio (2º Grau) completo
3126703,MG,31,Francisco Sá,26459,4 - 20001 até 50000,3 - Sudeste,Sim,Masculino,57,Parda,Não,Ensino superior incompleto
3126752,MG,31,Franciscópolis,5287,2 - 5001 até 10000,3 - Sudeste,Não,Masculino,46,Parda,Sim,Ensino médio (2º Grau) incompleto
3126802,MG,31,Frei Gaspar,5858,2 - 5001 até 10000,3 - Sudeste,Não,Masculino,45,Parda,Não,Ensino superior completo
3126901,MG,31,Frei Inocêncio,9716,2 - 5001 até 10000,3 - Sudeste,Não,Masculino,44,Parda,Não,Ensino médio (2º Grau) completo
3126950,MG,31,Frei Lagonegro,3496,1 - Até 5000,3 - Sudeste,Não,Masculino,63,Parda,Não,Ensino fundamental ( 1º Grau) completo
3127008,MG,31,Fronteira,18866,3 - 10001 até 20000,3 - Sudeste,Não,Masculino,67,Branca,Não,Ensino superior completo
3127057,MG,31,Fronteira dos Vales,4542,1 - Até 5000,3 - Sudeste,Não,Masculino,56,Parda,Não,Especialização
3127073,MG,31,Fruta de Leite,5232,2 - 5001 até 10000,3 - Sudeste,Não,Masculino,51,Branca,Não,Ensino médio (2º Grau) completo
